taxonomic_id,scientific_name,level,kingdom,subkingdom,phylum_division,subphylum_subdivision,class,subclass,order,family,subfamily,tribe,genus,species,infrakingdom,superorder,phylum,subphylum,superclass,infraclass,suborder,infraorder,superfamily,parvorder,subterclass,section,subsection,infraphylum,parvphylum,gigaclass,subgenus,forma
159450,Syngnathus floridae,Species,Animalia,NA,NA,NA,Teleostei,NA,Syngnathiformes,Syngnathidae,Syngnathinae,NA,Syngnathus,Syngnathus floridae,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA
159451,Syngnathus fuscus,Species,Animalia,NA,NA,NA,Teleostei,NA,Syngnathiformes,Syngnathidae,Syngnathinae,NA,Syngnathus,Syngnathus fuscus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA
159598,Chasmodes bosquianus,Species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Blenniidae,Salariinae,NA,Chasmodes,Chasmodes bosquianus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA
159767,Gobiosoma bosc,Species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Gobiosoma,Gobiosoma bosc,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA
159912,Littoridinops monroensis,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Cochliopidae,Littoridininae,NA,Littoridinops,Littoridinops monroensis,NA,NA,Mollusca,NA,NA,NA,NA,NA,Truncatelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
160028,Paracaprella tenuis,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Caprellinae,NA,Paracaprella,Paracaprella tenuis,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA
160041,Pyramidella,Genus,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,NA,Pyramidellidae,Pyramidellinae,Pyramidellini,Pyramidella,NA,NA,Pylopulmonata,Mollusca,NA,NA,Euthyneura,NA,NA,Pyramidelloidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA
160065,Acteocina canaliculata,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,Cephalaspidea,Tornatinidae,NA,NA,Acteocina,Acteocina canaliculata,NA,NA,Mollusca,NA,NA,Euthyneura,NA,NA,Bulloidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA
160091,Turbonilla toyatani,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,NA,Pyramidellidae,Turbonillinae,NA,Turbonilla,Turbonilla toyatani,NA,Pylopulmonata,Mollusca,NA,NA,Euthyneura,NA,NA,Pyramidelloidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA
160102,Astyris lunata,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Columbellidae,NA,NA,Astyris,Astyris lunata,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
160174,Bittiolum varium,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Cerithiidae,Bittiinae,NA,Bittiolum,Bittiolum varium,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
160203,Circulus liratus,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Vitrinellidae,NA,NA,Circulus,Circulus liratus,NA,NA,Mollusca,NA,NA,NA,NA,NA,Truncatelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
160222,Costoanachis avara,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Columbellidae,NA,NA,Costoanachis,Costoanachis avara,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
160228,Crepidula convexa,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Calyptraeidae,NA,NA,Crepidula,Crepidula convexa,NA,NA,Mollusca,NA,NA,NA,NA,NA,Calyptraeoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
160336,Lottia,Genus,Animalia,NA,NA,NA,Gastropoda,Patellogastropoda,NA,Lottiidae,Lottiinae,Lottiini,Lottia,NA,NA,NA,Mollusca,NA,NA,NA,NA,NA,Lottioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
160363,Marshallora nigrocincta,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Triphoridae,Triphorinae,NA,Marshallora,Marshallora nigrocincta,NA,NA,Mollusca,NA,NA,NA,NA,NA,Triphoroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
160395,Nassarius acutus,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Nassariidae,Nassariinae,NA,Nassarius,Nassarius acutus,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
160412,Spurwinkia salsa,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Cochliopidae,Littoridininae,NA,Spurwinkia,Spurwinkia salsa,NA,NA,Mollusca,NA,NA,NA,NA,NA,Truncatelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
160440,Parvanachis obesa,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Columbellidae,NA,NA,Parvanachis,Parvanachis obesa,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
160476,Pyrgocythara plicosa,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Mangeliidae,NA,NA,Pyrgocythara,Pyrgocythara plicosa,NA,NA,Mollusca,NA,NA,NA,NA,NA,Conoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
176848,Heterophoxus,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Phoxocephalidae,Harpiniinae,NA,Heterophoxus,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Lysianassida,Haustorioidea,Haustoriidira,NA,NA,NA,NA,NA,NA,NA,NA
178210,Oreaster reticulatus,Species,Animalia,NA,NA,NA,Asteroidea,Ambuloasteroidea,Valvatida,Oreasteridae,NA,NA,Oreaster,Oreaster reticulatus,NA,Valvatacea,Echinodermata,Asterozoa,NA,Neoasteroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178510,Symploca,Genus,Bacteria,Negibacteria,NA,NA,Cyanophyceae,NA,Coleofasciculales,Coleofasciculaceae,NA,NA,Symploca,NA,NA,NA,Cyanobacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182578,Nannastacus inflatus,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Cumacea,Nannastacidae,NA,NA,Nannastacus,Nannastacus inflatus,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182699,Bithynia tentaculata,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Bithyniidae,Bithyniinae,NA,Bithynia,Bithynia tentaculata,NA,NA,Mollusca,NA,NA,NA,NA,NA,Truncatelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
196285,Modulidae,Family,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Modulidae,NA,NA,NA,NA,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
196286,Modulus,Genus,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Modulidae,NA,NA,Modulus,NA,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
196894,Eatoniellidae,Family,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Eatoniellidae,NA,NA,NA,NA,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cingulopsoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
204078,Udotea,Genus,Plantae,Viridiplantae,Chlorophyta,Chlorophytina,Ulvophyceae,NA,Bryopsidales,Halimedaceae,NA,Udoteeae,Udotea,NA,NA,NA,NA,NA,NA,NA,Halimedineae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204416,Chevalia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Chevaliidae,NA,NA,Chevalia,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Chevalioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA
206309,Syringodium,Genus,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Cymodoceaceae,NA,NA,Syringodium,NA,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206485,Porites,Genus,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Poritidae,NA,NA,Porites,NA,NA,NA,Cnidaria,Anthozoa,NA,NA,Refertina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206577,Paradexamine,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Dexaminidae,Dexamininae,NA,Paradexamine,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Lysianassida,Dexaminoidea,Synopiidira,NA,NA,NA,NA,NA,NA,NA,NA
206653,Santia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Santiidae,NA,NA,Santia,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Asellota,NA,Janiroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
207517,Siderastrea radians,Species,Animalia,NA,NA,NA,Hexacorallia,NA,Scleractinia,Rhizangiidae,NA,NA,Siderastrea,Siderastrea radians,NA,NA,Cnidaria,Anthozoa,NA,NA,Refertina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208599,Columbella mercatoria,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Columbellidae,NA,NA,Columbella,Columbella mercatoria,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
208677,Calcinus latens,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Diogenidae,NA,NA,Calcinus,Calcinus latens,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Anomura,Paguroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
208921,Cymodocea rotundata,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Cymodoceaceae,NA,NA,Cymodocea,Cymodocea rotundata,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208924,Halodule uninervis,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Cymodoceaceae,NA,NA,Halodule,Halodule uninervis,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208925,Halodule wrightii,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Cymodoceaceae,NA,NA,Halodule,Halodule wrightii,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208930,Halophila ovalis,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Hydrocharitaceae,NA,NA,Halophila,Halophila ovalis,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208931,Thalassia hemprichii,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Hydrocharitaceae,NA,NA,Thalassia,Thalassia hemprichii,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208932,Enhalus acoroides,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Hydrocharitaceae,NA,NA,Enhalus,Enhalus acoroides,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210242,Gonodactylus chiragra,Species,Animalia,NA,NA,NA,Malacostraca,Hoplocarida,Stomatopoda,Gonodactylidae,NA,NA,Gonodactylus,Gonodactylus chiragra,NA,NA,Arthropoda,Crustacea,Multicrustacea,NA,Unipeltata,NA,Gonodactyloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
210522,Alpheus paracrinitus,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Alpheidae,NA,NA,Alpheus,Alpheus paracrinitus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
211405,Grandidierella bonnieroides,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Grandidierella,Grandidierella bonnieroides,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA
211408,Chevalia aviculae,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Chevaliidae,NA,NA,Chevalia,Chevalia aviculae,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Chevalioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA
211515,Halimeda copiosa,Species,Plantae,Viridiplantae,Chlorophyta,Chlorophytina,Ulvophyceae,NA,Bryopsidales,Halimedaceae,NA,Halimedeae,Halimeda,Halimeda copiosa,NA,NA,NA,NA,NA,NA,Halimedineae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211519,Halimeda incrassata,Species,Plantae,Viridiplantae,Chlorophyta,Chlorophytina,Ulvophyceae,NA,Bryopsidales,Halimedaceae,NA,Halimedeae,Halimeda,Halimeda incrassata,NA,NA,NA,NA,NA,NA,Halimedineae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211535,Udotea flabellum,Species,Plantae,Viridiplantae,Chlorophyta,Chlorophytina,Ulvophyceae,NA,Bryopsidales,Halimedaceae,NA,Udoteeae,Udotea,Udotea flabellum,NA,NA,NA,NA,NA,NA,Halimedineae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211768,Acanthophora spicifera,Species,Plantae,Biliphyta,Rhodophyta,Eurhodophytina,Florideophyceae,Rhodymeniophycidae,Ceramiales,Rhodomelaceae,NA,Chondrieae,Acanthophora,Acanthophora spicifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213951,Chondracanthus chamissoi,Species,Plantae,Biliphyta,Rhodophyta,Eurhodophytina,Florideophyceae,Rhodymeniophycidae,Gigartinales,Gigartinaceae,NA,NA,Chondracanthus,Chondracanthus chamissoi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213998,Eucheuma denticulatum,Species,Plantae,Biliphyta,Rhodophyta,Eurhodophytina,Florideophyceae,Rhodymeniophycidae,Gigartinales,Solieriaceae,NA,NA,Eucheuma,Eucheuma denticulatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214711,Lembos hypacanthus,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Lembos,Lembos hypacanthus,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA
214744,Podocerus brasiliensis,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Podoceridae,NA,NA,Podocerus,Podocerus brasiliensis,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA
214801,Caprellina longicollis,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Phtisicinae,NA,Caprellina,Caprellina longicollis,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA
216687,Cerithium litteratum,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithiinae,NA,Cerithium,Cerithium litteratum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
220228,Thalassodendron ciliatum,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Cymodoceaceae,NA,NA,Thalassodendron,Thalassodendron ciliatum,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220697,Cirolana parva,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Cirolanidae,NA,NA,Cirolana,Cirolana parva,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Cymothoida,NA,Cymothooidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
220766,Paradexamine pacifica,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Dexaminidae,Dexamininae,NA,Paradexamine,Paradexamine pacifica,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Lysianassida,Dexaminoidea,Synopiidira,NA,NA,NA,NA,NA,NA,NA,NA
220965,Botryocladia leptopoda,Species,Plantae,Biliphyta,Rhodophyta,Eurhodophytina,Florideophyceae,Rhodymeniophycidae,Rhodymeniales,Rhodymeniaceae,NA,NA,Botryocladia,Botryocladia leptopoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221362,Parhyale hawaiensis,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Hyalidae,Hyalinae,NA,Parhyale,Parhyale hawaiensis,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Talitrida,Hyaloidea,Talitridira,NA,NA,NA,NA,NA,NA,NA,NA
224570,Caenogastropoda,Subclass,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224572,Cerithium atratum,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithiinae,NA,Cerithium,Cerithium atratum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
225463,Thalotia,Genus,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Trochidae,Cantharidinae,NA,Thalotia,NA,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
225814,Monocorophium acherusicum,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Corophiidae,Corophiinae,Corophiini,Monocorophium,Monocorophium acherusicum,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Corophioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA
226278,Neomysis awatschensis,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Mysida,Mysidae,Mysinae,Neomysini,Neomysis,Neomysis awatschensis,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234030,Ruppia,Genus,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Ruppiaceae,NA,NA,Ruppia,NA,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234031,Ruppia maritima,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Ruppiaceae,NA,NA,Ruppia,Ruppia maritima,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234208,Testudinalia testudinalis,Species,Animalia,NA,NA,NA,Gastropoda,Patellogastropoda,NA,Lottiidae,NA,NA,Testudinalia,Testudinalia testudinalis,NA,NA,Mollusca,NA,NA,NA,NA,NA,Lottioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
234471,Ulva intestinalis,Species,Plantae,Viridiplantae,Chlorophyta,Chlorophytina,Ulvophyceae,NA,Ulvales,Ulvaceae,NA,NA,Ulva,Ulva intestinalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234850,Alitta succinea,Species,Animalia,NA,NA,NA,Polychaeta,Errantia,Phyllodocida,Nereididae,Nereidinae,NA,Alitta,Alitta succinea,NA,NA,Annelida,NA,NA,NA,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236157,Gracilaria vermiculophylla,Species,Plantae,Biliphyta,Rhodophyta,Eurhodophytina,Florideophyceae,Rhodymeniophycidae,Gracilariales,Gracilariaceae,Gracilarioideae,Gracilarieae,Gracilaria,Gracilaria vermiculophylla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236496,Apolochus picadurus,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Amphilochidae,NA,NA,Apolochus,Apolochus picadurus,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Amphilochida,Amphilochoidea,Amphilochidira,NA,NA,NA,NA,NA,NA,NA,NA
236551,Caprella scaura,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Caprellinae,NA,Caprella,Caprella scaura,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA
236719,Mimachlamys varia,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Pectinida,Pectinidae,Pedinae,Mimachlamydini,Mimachlamys,Mimachlamys varia,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Pectinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
238104,Ecrobia ventrosa,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Hydrobiidae,Hydrobiinae,NA,Ecrobia,Ecrobia ventrosa,NA,NA,Mollusca,NA,NA,NA,NA,NA,Truncatelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
238740,Grandidierella japonica,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Grandidierella,Grandidierella japonica,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA
240777,Lytechinus,Genus,Animalia,NA,NA,NA,Echinoidea,Euechinoidea,Camarodonta,Toxopneustidae,NA,NA,Lytechinus,NA,NA,NA,Echinodermata,Echinozoa,NA,Carinacea,NA,Echinidea,Odontophora,NA,Echinacea,NA,NA,NA,NA,NA,NA,NA
241200,Pachygrapsus gracilis,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Grapsidae,NA,NA,Pachygrapsus,Pachygrapsus gracilis,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Grapsoidea,NA,NA,Eubrachyura,Thoracotremata,NA,NA,NA,NA,NA
245516,Ophioderma brevispinum,Species,Animalia,NA,NA,NA,Ophiuroidea,Myophiuroida,Ophiacanthida,Ophiodermatidae,NA,NA,Ophioderma,Ophioderma brevispinum,NA,Ophintegrida,Echinodermata,Asterozoa,NA,Metophiurida,Ophiodermatina,NA,Ophiodermatoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
246346,Micropanope,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Pseudorhombilidae,NA,NA,Micropanope,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Xanthoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA
246979,Pagurapseudes,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Tanaidacea,Pagurapseudidae,Pagurapseudinae,NA,Pagurapseudes,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Apseudomorpha,NA,Apseudoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
247538,Hargeria rapax,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Tanaidacea,Leptocheliidae,Leptocheliinae,NA,Hargeria,Hargeria rapax,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Tanaidomorpha,NA,Paratanaoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
247710,Zeuxo marmoratus,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Tanaidacea,Tanaididae,Pancolinae,Anatanaini,Zeuxo,Zeuxo marmoratus,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Tanaidomorpha,NA,Tanaidoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
248643,Crabyzos,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Idoteidae,NA,NA,Crabyzos,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Valvifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248921,Lynseia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Limnoriidae,NA,NA,Lynseia,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Limnoriidea,NA,Limnorioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
249103,Paracerceis,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Sphaeromatidae,NA,NA,Paracerceis,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Sphaeromatidea,NA,Sphaeromatoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
